,Food code,Main food description,version SR,year FNDDS,novaclass,Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Vitamin C,Cholesterol,"Fatty acids, total saturated",Total Vitamin A
2006,1033,"Cheese, parmesan, hard",25,,3,3.576550269,3.251536607,1.16938136,-0.223143551,-20,0.168898536,-7.106206218,0.471252849,-20,-2.688247574,2.797890905,-8.2282619
2007,1033,"Cheese, parmesan, hard",21,,3,3.576550269,3.251536607,1.16938136,-0.223143551,-20,0.168898536,-7.106206218,0.471252849,-20,-2.688247574,2.797890905,-8.917670758
2008,1034,"Cheese, port de salut",28,,3,3.168844891,3.339321978,-0.562118918,-0.562118918,-20,-0.430782916,-7.751725349,-0.62735944,-20,-2.095570924,2.814869652,-7.980699821
2009,1035,"Cheese, provolone",28,,3,3.241810796,3.281662813,0.760805829,-0.579818495,-20,-0.279713903,-7.561681746,-0.132389188,-20,-2.673648774,2.837791085,-8.118417071
2010,1036,"Cheese, ricotta, whole milk",28,,3,2.421256623,2.563409711,1.111857515,-1.30933332,-20,-1.575036486,-7.875339305,-2.47693848,-20,-2.975929646,2.115652924,-8.804875264
2011,1037,"Cheese, ricotta, part skim milk",25,,3,2.432735777,2.068127782,1.637053079,-1.171182982,-20,-1.301953213,-7.728735831,-2.079441542,-20,-3.473768074,1.594730284,-8.987196821
2012,1037,"Cheese, ricotta, part skim milk",28,,3,2.432735777,2.068127782,1.637053079,-1.171182982,-20,-1.301953213,-7.728735831,-2.312635429,-20,-3.473768074,1.594730284,-8.987196821
2013,1038,"Cheese, romano",25,,3,3.45946629,3.293612171,1.289232648,-0.314710745,-20,0.062035391,-7.169120043,0.182321557,-20,-2.26336438,2.839955272,-8.746606356
2014,1038,"Cheese, romano",28,,3,3.45946629,3.293612171,1.289232648,-0.314710745,-20,0.062035391,-7.169120043,0.359770149,-20,-2.26336438,2.839955272,-8.746606356
2015,1040,"Cheese, swiss",25,,3,3.293240907,3.325036021,1.682688374,0.277631737,-20,-0.234457311,-8.517193191,-1.650259907,-20,-2.385966702,2.878017986,-8.16653632
2016,1040,"Cheese, swiss",27,,3,3.293240907,3.325036021,1.682688374,0.277631737,-20,-0.234457311,-8.517193191,-2.659260037,-20,-2.385966702,2.878017986,-8.16653632
2017,1040,"Cheese, swiss",28,,3,3.294354286,3.433664572,0.364643114,-20,-20,-0.116533816,-8.947976108,-1.676646662,-20,-2.375155786,2.902904011,-7.966185778
2018,1049,"Cream, fluid, half and half",28,,2,1.141033005,2.340843805,1.553925203,1.418277407,-20,-2.234926445,-9.903487553,-2.796881415,-7.013115795,-3.352407217,1.95047116,-9.053336623
2019,1049,"Cream, fluid, half and half",27,,2,1.085189268,2.442347035,1.458615023,1.458615023,-20,-2.253794929,-9.567015316,-3.194183212,-7.013115795,-3.296837366,1.968230612,-9.053336623
2020,1049,"Cream, fluid, half and half",25,,2,1.085189268,2.442347035,1.458615023,-1.832581464,-20,-2.253794929,-9.567015316,-3.194183212,-7.013115795,-3.296837366,1.968230612,-9.053336623
2021,1050,"Cream, fluid, light (coffee cream or table cream)",28,,2,1.085189268,2.949688335,1.036736885,1.300191662,-20,-2.396895772,-9.903487553,-2.63108916,-7.13089883,-2.830217835,2.320032007,-8.44487253
2022,1050,"Cream, fluid, light (coffee cream or table cream)",25,,2,0.993251773,2.960623096,1.297463147,-1.966112856,-20,-2.343407088,-10.1266311,-3.218875825,-7.13089883,-2.718100537,2.486571929,-8.44487253
2023,1050,"Cream, fluid, light (coffee cream or table cream)",27,,2,0.993251773,2.960623096,1.297463147,1.297463147,-20,-2.343407088,-10.1266311,-3.218875825,-7.13089883,-2.718100537,2.486571929,-8.44487253
2024,1055,"Cream, sour, reduced fat, cultured",23,,2,1.078409581,2.48490665,1.44926916,-1.832581464,-20,-2.26336438,-9.567015316,-3.194183212,-7.013115795,-3.244193633,2.010894999,-9.003326203
2025,1055,"Cream, sour, reduced fat, cultured",28,,2,1.078409581,2.48490665,1.44926916,-1.832581464,-20,-2.26336438,-9.567015316,-2.419118909,-7.013115795,-3.244193633,2.010894999,-9.003326203
2026,1056,"Cream, sour, cultured",27,,2,0.727548607,2.98214032,1.057790294,1.057790294,-20,-2.207274913,-8.679712121,-3.057607677,-7.013115795,-2.95651156,2.442955546,-8.517193191
2027,1056,"Cream, sour, cultured",23,,2,0.727548607,2.98214032,1.057790294,1.252762968,-20,-2.207274913,-8.679712121,-2.525728644,-7.013115795,-2.95651156,2.442955546,-8.517193191
2028,1056,"Cream, sour, cultured",25,,2,0.727548607,2.98214032,1.057790294,1.057790294,-20,-2.207274913,-8.679712121,-2.525728644,-7.013115795,-2.95651156,2.442955546,-8.517193191
2029,1056,"Cream, sour, cultured",21,,2,0.727548607,2.98214032,1.057790294,1.252762968,-20,-2.207274913,-8.679712121,-2.525728644,-7.013115795,-2.95651156,2.442955546,-8.589763884
2030,1056,"Cream, sour, cultured",28,,2,0.891998039,2.962692419,1.532556868,1.226712291,-20,-2.292634762,-9.567015316,-3.473768074,-7.013115795,-2.830217835,2.316487998,-8.825077971
2031,1056,"Cream, sour, cultured",20,,2,1.150572028,3.042615859,1.451613827,-1.832581464,-20,-2.154165088,-9.721165996,-2.937463365,-7.013115795,-3.123565645,2.568558222,-8.44487253
2032,1060,"Milk, filled, fluid, with lauric acid oil",28,,1,1.202972304,1.223775432,1.556037136,1.556037136,-20,-2.055725015,-9.903487553,-2.864704011,-7.013115795,-6.214608098,1.13172464,-13.12236338
2033,1061,"Cheese, American, nonfat or fat free",28,,3,3.04690056,-20,2.354228326,1.660131027,-20,-0.236988958,-20,0.274596833,-20,-3.649658741,-20,-9.755067547
2034,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",28,,1,1.147402453,1.178654996,1.568615918,1.619388243,-20,-2.18036746,-10.41431318,-3.146555163,-20,-4.605170186,0.623261053,-9.864266839
2035,1077,"Milk, whole, 3.25% milkfat",21,,1,1.16938136,1.178654996,1.508511994,1.660131027,-20,-2.18036746,-10.41431318,-3.218875825,-20,-4.605170186,0.623261053,-10.319003
2036,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",22,,1,1.147402453,1.178654996,1.568615918,1.660131027,-20,-2.18036746,-10.41431318,-3.146555163,-20,-4.605170186,0.623261053,-9.864266839
2037,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A",21,,1,1.193922468,0.678033543,1.54329811,1.621366483,-20,-2.145581344,-10.41431318,-3.194183212,-8.517193191,-4.828313737,0.22872793,-9.755067547
2038,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",28,,1,1.193922468,0.683096845,1.568615918,1.621366483,-20,-2.120263536,-10.81977828,-3.057607677,-8.517193191,-4.828313737,0.22872793,-9.737973114
2039,1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",28,,1,1.214912744,-0.030459207,1.60743591,1.648658626,-20,-2.079441542,-10.41431318,-3.123565645,-20,-5.298317367,-0.457284857,-9.721165996
2040,1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A",21,,1,1.214912744,-0.030459207,1.60743591,1.648658626,-20,-2.128631786,-10.41431318,-3.123565645,-20,-5.298317367,-0.457284857,-9.721165996
2041,1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",28,,1,1.214912744,-2.525728644,1.601405741,1.627277831,-20,-2.103734234,-10.41431318,-3.170085661,-20,-6.214608098,-2.882403588,-9.704636694
2042,1085,"Milk, nonfat, fluid, with added vitamin A (fat free or skim)",21,,1,1.214912744,-2.525728644,1.601405741,1.627277831,-20,-2.079441542,-10.41431318,-3.170085661,-20,-6.214608098,-2.975929646,-9.704636694
2043,1086,"Milk, nonfat, fluid, with added nonfat milk solids, vitamin A and vitamin D (fat free or skim)",28,,1,1.272565596,-1.386294361,1.613429934,1.613429934,-20,-2.047942875,-9.903487553,-2.937463365,-6.907755279,-6.214608098,-1.820158944,-9.656627475
2044,1086,"Milk, nonfat, fluid, with added nonfat milk solids and vitamin A (fat free or skim)",21,,1,1.272565596,-1.386294361,1.613429934,1.613429934,-20,-2.047942875,-9.903487553,-2.937463365,-6.907755279,-6.214608098,-1.820158944,-9.704636694
2045,1088,"Milk, buttermilk, fluid, cultured, lowfat",28,,1,1.196948189,-0.127833372,1.566530411,1.566530411,-20,-2.154165088,-9.903487553,-1.660731207,-6.907755279,-5.521460918,-0.601479992,-11.17645323
2046,1088,"Milk, buttermilk, fluid, cultured, lowfat",25,,1,1.196948189,-0.127833372,1.566530411,1.566530411,-20,-2.154165088,-9.903487553,-2.253794929,-6.907755279,-5.521460918,-0.601479992,-11.17645323
2047,1088,"Milk, buttermilk, fluid, cultured, lowfat",21,,1,1.196948189,-0.127833372,1.566530411,1.566530411,-20,-2.154165088,-9.903487553,-2.253794929,-6.907755279,-5.521460918,-0.601479992,-11.73606902
2048,1089,"Milk, low sodium,  fluid",21,,1,1.131402111,1.241268589,1.495148766,1.495148766,-20,-2.292634762,-9.903487553,-5.80914299,-7.013115795,-4.268697949,0.767326579,-10.28915003
2049,1089,"Milk, low sodium, fluid",28,,1,1.131402111,1.241268589,1.495148766,1.495148766,-20,-2.292634762,-9.903487553,-5.80914299,-7.013115795,-4.268697949,0.767326579,-10.2601625
2050,1090,"Milk, dry, whole",21,,1,3.270329106,3.285038027,3.648578157,3.648578157,-20,-0.092115289,-7.662777863,-0.991553216,-4.755993076,-2.3330443,2.817920532,-8.125151104
2051,1090,"Milk, dry, whole, with added vitamin D",28,,1,3.270329106,3.285038027,3.648578157,3.648578157,-20,-0.092115289,-7.662777863,-0.991553216,-4.755993076,-2.3330443,2.817920532,-8.085410775
2052,1091,"Milk, dry, nonfat, regular, without added vitamin A and vitamin D",28,,1,3.587953536,-0.261364764,3.950859029,3.950859029,-20,0.22872793,-8.047189562,-0.625488532,-4.990832667,-3.912023005,-0.695149183,-11.86960041
2053,1092,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",28,,1,3.55820113,-0.328504067,3.954890906,3.954890906,-20,0.207826847,-8.07893826,-0.599656837,-5.184988681,-4.017383521,-0.761426021,-7.250245588
2054,1094,"Milk, buttermilk, dried",28,,1,3.535145354,1.754403683,3.891820298,3.891820298,-20,0.168898536,-8.111728083,-0.659712404,-5.167289104,-2.673648774,1.280378136,-9.77245929
2055,1095,"Milk, canned, condensed, sweetened",28,,3,2.068127782,2.163323026,3.996364154,3.996364154,-20,-1.258781041,-8.568486486,-2.063568193,-5.952243834,-3.381394754,1.702199393,-9.349602439
2056,1096,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",28,,2,1.91839212,2.02287119,2.306577114,2.306577114,-20,-1.343234872,-8.568486486,-2.244316185,-6.265901393,-3.540459449,1.524097865,-9.484777218
2057,1097,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",28,,2,2.021547563,-1.609437912,2.429217744,2.429217744,-20,-1.237874356,-8.145629635,-2.162823151,-6.725433722,-5.521460918,-2.111964733,-9.044825933
2058,1106,"Milk, goat, fluid, with added vitamin D",28,,1,1.269760545,1.420695788,1.492904096,1.492904096,-20,-2.009915479,-9.903487553,-2.995732274,-6.645391015,-4.509860006,0.980954245,-9.672375832
2059,1107,"Milk, human, mature, fluid",28,,1,0.029558802,1.477048724,1.930071085,1.930071085,-20,-3.442019376,-10.41431318,-4.074541935,-5.298317367,-4.268697949,0.697637086,-9.610817939
2060,1113,"Whey, acid, dried",28,,3,2.462149663,-0.616186139,4.296604903,4.296604903,-20,0.719789112,-6.692643899,-0.032523192,-7.013115795,-5.80914299,-1.072944542,-10.9251388
2061,1115,"Whey, sweet, dried",28,,3,2.559550193,0.067658648,4.310262068,4.310262068,-20,-0.228156093,-7.03558865,0.076034686,-6.502290171,-5.11599581,-0.379797361,-11.51292546
2062,1116,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",28,,1,1.244154594,1.178654996,1.539015448,1.539015448,-20,-2.111964733,-9.903487553,-3.079113882,-7.60090246,-4.342805922,0.740030766,-10.34977466
2063,1117,"Yogurt, plain, low fat, 12 grams protein per 8 ounce",28,,1,1.658228077,0.438254931,1.95160817,1.95160817,-20,-1.698269126,-9.433483923,-2.659260037,-7.13089883,-5.11599581,0,-11.04292184
2064,1118,"Yogurt, plain, skim milk, 13 grams protein per 8 ounce",28,,1,1.745715531,-1.714798428,2.038619547,2.038619547,-20,-1.614450454,-9.315700888,-2.563949857,-7.013115795,-6.214608098,-2.154165088,-13.12236338
2065,1123,"Egg, whole, raw, fresh",28,,1,2.530517161,2.252343877,-0.328504067,-0.994252273,-20,-2.882403588,-6.348139491,-1.951928221,-20,-0.988861425,1.139754232,-8.685611843
2066,1123,"Egg, whole, raw, fresh",21,,1,2.532108251,2.296567021,-0.261364764,-0.261364764,-20,-2.937463365,-6.303439312,-1.966112856,-20,-0.8603831,1.131079479,-8.752915525
2067,1123,"Egg, whole, raw, fresh",22,,1,2.531313023,2.296567021,-0.248461359,-0.261364764,-20,-2.937463365,-6.303439312,-1.966112856,-20,-0.8603831,1.131402111,-8.752915525
2068,1124,"Egg, white, raw, fresh",28,,1,2.388762789,-1.771956842,-0.314710745,-0.342490309,-20,-4.96184513,-9.433483923,-1.795767491,-20,-20,-20,-20
2069,1125,"Egg, yolk, raw, fresh",22,,1,2.763800216,3.278653029,1.278152203,-0.579818495,-20,-2.047942875,-5.90345367,-3.036554268,-20,0.210260925,2.256645861,-7.542633551
2070,1125,"Egg, yolk, raw, fresh",28,,1,2.763800216,3.278653029,1.278152203,-0.579818495,-20,-2.047942875,-5.90345367,-3.036554268,-20,0.081579987,2.256645861,-7.542633551
2071,1126,"Egg, yolk, raw, frozen",21,,3,2.740840024,3.242592351,0.139761942,-0.673344553,-20,-1.980501594,-5.701784472,-2.70306266,-20,0.072320662,2.056684555,-7.459402897
2072,1126,"Egg, yolk, raw, frozen, pasteurized",28,,3,2.742773637,3.242592351,-0.210721031,-1.832581464,-20,-2.009915479,-5.392628046,-2.70306266,-20,-0.009040745,2.15350487,-7.606920532
2073,1126,"Egg, yolk, raw, frozen",22,,3,2.740840024,3.242592351,0.139761942,-0.673344553,-20,-1.980501594,-5.701784472,-2.70306266,-20,0.072320662,2.056684555,-7.581099832
2074,1126,"Egg, yolk, raw, frozen",24,,3,2.740840024,3.242592351,0.139761942,-0.673344553,-20,-1.980501594,-5.701784472,-2.70306266,-20,-0.056570351,2.056684555,-7.581099832
2075,1126,"Egg, yolk, raw, frozen, pasteurized",27,,3,2.729811693,3.228430038,0.262364264,-1.771956842,-20,-2.017406151,-5.607563617,-2.645075402,-20,-0.009040745,2.069643699,-7.658531572
2076,1128,"Egg, whole, cooked, fried",21,,1,2.612273246,2.72850621,-0.127833372,-0.186329578,-20,-2.830217835,-6.224658434,-1.589635285,-20,-0.783071888,1.457218699,-8.298057661
2077,1128,"Egg, whole, cooked, fried",22,,1,2.611539301,2.72850621,-0.105360516,-0.186329578,-20,-2.830217835,-6.224658434,-1.589635285,-20,-0.783071888,1.457218699,-8.298057661
2078,1128,"Egg, whole, cooked, fried",28,,1,2.610804817,2.697326238,-0.186329578,-0.916290732,-20,-2.780620894,-6.27117845,-1.575036486,-20,-0.913793852,1.463949606,-8.250990151
2079,1129,"Egg, whole, cooked, hard-boiled",21,,1,2.532108251,2.361796953,0.113328685,0.113328685,-20,-2.995732274,-6.733801972,-2.087473713,-20,-0.858021824,1.183872133,-8.573763543
2080,1129,"Egg, whole, cooked, hard-boiled",22,,1,2.532108251,2.361796953,0.113328685,0.113328685,-20,-2.995732274,-6.733801972,-2.087473713,-20,-0.858021824,1.183872133,-8.685611843
2081,1129,"Egg, whole, cooked, hard-boiled",28,,1,2.532108251,2.361796953,0.113328685,0.113328685,-20,-2.995732274,-6.733801972,-2.087473713,-20,-0.986176859,1.183872133,-8.685611843
2082,1130,"Egg, whole, cooked, omelet",21,,1,2.35991016,2.48740353,-0.385662481,-0.430782916,-20,-3.057607677,-6.469500348,-1.826350914,-20,-1.032824548,1.192709612,-8.537395899
2083,1130,"Egg, whole, cooked, omelet",22,,1,2.3580198,2.48740353,-0.371063681,-0.430782916,-20,-3.079113882,-6.469500348,-1.826350914,-20,-1.032824548,1.192709612,-8.537395899
2084,1130,"Egg, whole, cooked, omelet",28,,1,2.3580198,2.456164181,-0.446287103,-1.171182982,-20,-3.036554268,-6.515713191,-1.864330162,-20,-1.161552088,1.199663533,-8.492500579
2085,1131,"Egg, whole, cooked, poached",21,,1,2.528125769,2.292534757,-0.274436846,-0.261364764,-20,-2.937463365,-6.303439312,-1.224175512,-20,-0.862749965,1.127199746,-8.759264753
2086,1131,"Egg, whole, cooked, poached",22,,1,2.527327366,2.292534757,-0.248461359,-0.261364764,-20,-2.937463365,-6.303439312,-1.224175512,-20,-0.862749965,1.127199746,-8.759264753
2087,1131,"Egg, whole, cooked, poached",28,,1,2.526528324,2.248128907,-0.342490309,-0.994252273,-20,-2.882403588,-6.348139491,-1.21402314,-20,-0.994252273,1.135586891,-8.691546579
2088,1132,"Egg, whole, cooked, scrambled",23,,1,2.301584593,2.396075436,0.476234179,0.357674444,-20,-2.718100537,-6.637728142,-1.931021537,-20,-1.283737773,1.203272559,-8.558015186
2089,1132,"Egg, whole, cooked, scrambled",21,,1,2.406043801,2.502255288,0.78845736,0.548121409,-20,-2.645075402,-6.725433722,-1.272965676,-8.517193191,-1.044124103,1.302640976,-8.622553707
2090,1132,"Egg, whole, cooked, scrambled",22,,1,2.406043801,2.502255288,0.78845736,0.548121409,-20,-2.645075402,-6.725433722,-1.272965676,-8.517193191,-1.044124103,1.302640976,-8.606024405
2091,1132,"Egg, whole, cooked, scrambled",28,,1,2.301584593,2.396075436,0.476234179,0.329303747,-20,-2.718100537,-6.637728142,-1.931021537,-20,-1.283737773,1.203272559,-8.558015186
2092,1133,"Egg, whole, dried",28,,1,3.872242135,3.78191432,0.122217633,-0.579818495,-20,-1.410587054,-4.933674253,-0.742337425,-20,0.488580015,2.712639653,-7.998399398
2093,1133,"Egg, whole, dried",24,,1,3.85756682,3.71235181,1.599387577,1.124929597,-20,-1.465337568,-4.992304337,-0.648173815,-20,0.41012092,2.543725721,-7.966185778
2094,1133,"Egg, whole, dried",27,,1,3.878879787,3.762129916,0.425267735,-1.203972804,-20,-1.443923474,-5.442187737,-0.733969175,-20,0.488580015,2.603874169,-8.589763884
2095,1133,"Egg, whole, dried",22,,1,3.85756682,3.71235181,1.599387577,1.124929597,-20,-1.465337568,-4.992304337,-0.648173815,-20,0.539413081,2.543725721,-7.966185778
2096,1136,"Egg, white, dried, powder, stabilized, glucose reduced",28,,1,4.411585437,-3.218875825,1.497388409,-20,-20,-2.419118909,-8.334871635,0.213497174,-20,-20,-20,-20
2097,1136,"Egg, white, dried, powder, glucose reduced",24,,1,4.411585437,-3.218875825,1.497388409,1.497388409,-20,-2.419118909,-8.334871635,0.213497174,-20,-20,-20,-20
2098,1137,"Egg, yolk, dried",22,,1,3.533686565,4.021773869,1.280933845,1.280933845,-20,-1.258781041,-5.217659464,-2.002480501,-20,0.848011891,2.842231383,-7.222466024
2099,1137,"Egg, yolk, dried",27,,1,3.518387649,4.062681882,0.741937345,-2.659260037,-20,-1.180907531,-4.65646348,-1.814005078,-20,0.835947979,2.896795526,-6.982478825
2100,1137,"Egg, yolk, dried",28,,1,3.515418526,4.07973841,-0.415515444,-1.46967597,-20,-1.241328591,-4.650167552,-1.903808973,-20,0.835947979,3.012294362,-7.376160187
2101,1137,"Egg, yolk, dried",24,,1,3.533686565,4.021773869,1.280933845,1.280933845,-20,-1.258781041,-5.217659464,-2.002480501,-20,0.718814927,2.842231383,-6.799798137
2102,1138,"Egg, duck, whole, fresh, raw",28,,1,2.550226116,2.622492313,0.371563556,-0.072570693,-20,-2.748872196,-5.559682131,-1.924148657,-20,-0.123298216,1.303184454,-8.431015495
2103,1139,"Egg, goose, whole, fresh, raw",28,,1,2.629728234,2.585505848,0.300104592,-0.061875404,-20,-2.813410717,-5.615771597,-1.980501594,-20,-0.160168752,1.279543991,-8.468403027
2104,1140,"Egg, quail, whole, fresh, raw",28,,1,2.568788134,2.406043801,-0.891598119,-0.916290732,-20,-2.748872196,-5.613028111,-1.958995389,-20,-0.169602784,1.268917493,-8.645026563
2105,1140,"Egg, quail, whole, fresh, raw",21,,1,2.568788134,2.406043801,-0.891598119,-0.891598119,-20,-2.748872196,-5.613028111,-1.958995389,-20,-0.169602784,1.268917493,-8.645026563
2106,1145,"Butter, without salt",27,,2,-0.162518929,4.395806258,-2.813410717,-2.813410717,-20,-3.729701449,-10.81977828,-4.509860006,-20,-1.537117251,3.93901541,-7.095290403
2107,1145,"Butter, without salt",28,,2,-0.162518929,4.395806258,-2.813410717,-2.813410717,-20,-3.729701449,-10.81977828,-4.509860006,-20,-1.537117251,3.921755491,-7.095290403
